dataset,algorithm,n_clusters,metric,linkage,runtime_sec,runtime,ari,purity,davies_bouldin,f_measure,n_components,init_params,bic,avg_log_likelihood,run_id,inertia,kernel,param_m,param_alpha,preprocessing,n_features_orig,n_features_reduced
adult,FCM_Standard,9.0,euclidean,,,0.773811624996597,0.1775186385003891,0.7607182343065395,2.0645203971358095,0.7343950205208227,,,,,0.0,,,2.5,1.0,Original,,
adult,FCM_Standard,9.0,euclidean,,,0.7058640419854783,0.1775186385003891,0.7607182343065395,2.0645203971358095,0.7343950205208227,,,,,1.0,,,2.5,1.0,Original,,
adult,FCM_Standard,9.0,euclidean,,,0.5660915410262533,0.1773313172207618,0.7607182343065395,2.180482124592648,0.7343099672635657,,,,,2.0,,,2.5,1.0,Original,,
adult,FCM_Standard,9.0,euclidean,,,0.5668595829920378,0.1775186385003891,0.7607182343065395,2.0645203971358095,0.7343950205208227,,,,,3.0,,,2.5,1.0,Original,,
adult,FCM_Standard,9.0,euclidean,,,0.8421682920015883,0.1775186385003891,0.7607182343065395,2.0645203971358095,0.7343950205208227,,,,,4.0,,,2.5,1.0,Original,,
adult,FCM_Standard,9.0,euclidean,,,0.7031114159908611,0.1775186385003891,0.7607182343065395,2.0645203971358095,0.7343950205208227,,,,,5.0,,,2.5,1.0,Original,,
adult,FCM_Standard,9.0,euclidean,,,0.7776302499987651,0.1775186385003891,0.7607182343065395,2.0645203971358095,0.7343950205208227,,,,,6.0,,,2.5,1.0,Original,,
adult,FCM_Standard,9.0,euclidean,,,0.8575938750000205,0.1775186385003891,0.7607182343065395,2.0645203971358095,0.7343950205208227,,,,,7.0,,,2.5,1.0,Original,,
adult,FCM_Standard,9.0,euclidean,,,0.7835339579905849,0.1775186385003891,0.7607182343065395,2.0645203971358095,0.7343950205208227,,,,,8.0,,,2.5,1.0,Original,,
adult,FCM_Standard,9.0,euclidean,,,0.7067624169867486,0.1775186385003891,0.7607182343065395,2.0645203971358095,0.7343950205208227,,,,,9.0,,,2.5,1.0,Original,,
adult,FCM_Suppressed_0.75,9.0,euclidean,,,1.219800499995472,0.0297263056641724,0.8018303918758446,2.788066249521848,0.370663711105748,,,,,0.0,,,2.5,0.75,Original,,
adult,FCM_Suppressed_0.75,9.0,euclidean,,,1.8933469579787925,0.0393943911189364,0.8117194218090987,2.6423940188197736,0.3594186623225334,,,,,1.0,,,2.5,0.75,Original,,
adult,FCM_Suppressed_0.75,9.0,euclidean,,,1.449559540982591,0.036688267531825,0.7961795176282708,2.444099824869809,0.3245949910730858,,,,,2.0,,,2.5,0.75,Original,,
adult,FCM_Suppressed_0.75,9.0,euclidean,,,1.356654458999401,0.0616970343605869,0.7961795176282708,2.5171144039456355,0.417648742932552,,,,,3.0,,,2.5,0.75,Original,,
adult,FCM_Suppressed_0.75,9.0,euclidean,,,1.2971799169899896,0.0353558163686298,0.8023012980631424,2.5832022730972906,0.3474008385849107,,,,,4.0,,,2.5,0.75,Original,,
adult,FCM_Suppressed_0.75,9.0,euclidean,,,1.219267000007676,0.0055900134962568,0.7666762212849597,2.6630954824246333,0.3487049383373513,,,,,5.0,,,2.5,0.75,Original,,
adult,FCM_Suppressed_0.75,9.0,euclidean,,,1.3932778750022408,0.0285194532956644,0.7868432906105401,2.7185876242007954,0.374297189370475,,,,,6.0,,,2.5,0.75,Original,,
adult,FCM_Suppressed_0.75,9.0,euclidean,,,1.595941292005591,0.0441279957511303,0.7874370418901765,2.7368854348947327,0.3646146289466101,,,,,7.0,,,2.5,0.75,Original,,
adult,FCM_Suppressed_0.75,9.0,euclidean,,,1.681189540977357,0.0328365682807736,0.7953400761639573,2.538560239898728,0.3252605292989371,,,,,8.0,,,2.5,0.75,Original,,
adult,FCM_Suppressed_0.75,9.0,euclidean,,,1.3358796670217998,0.0433707524764812,0.77148765406822,2.497367960282998,0.3267632118178303,,,,,9.0,,,2.5,0.75,Original,,
adult,FCM_Suppressed_0.5,9.0,euclidean,,,0.989371708012186,0.034037555869073,0.7897710986446091,2.6648755854099795,0.3480260171322082,,,,,0.0,,,2.5,0.5,Original,,
adult,FCM_Suppressed_0.5,9.0,euclidean,,,4.590067499986617,0.048701130310412,0.8094672617828917,2.463911219738395,0.3569220273852896,,,,,1.0,,,2.5,0.5,Original,,
adult,FCM_Suppressed_0.5,9.0,euclidean,,,1.7485187079873867,0.0369488816513559,0.7978584005568977,2.4991679706191325,0.3213113901484385,,,,,2.0,,,2.5,0.5,Original,,
adult,FCM_Suppressed_0.5,9.0,euclidean,,,1.0105633749917615,0.0653783584996634,0.7937226157814995,2.3147678595227923,0.404592894946542,,,,,3.0,,,2.5,0.5,Original,,
adult,FCM_Suppressed_0.5,9.0,euclidean,,,1.1466227080090905,0.0354328938776949,0.8023012980631424,2.58216361123266,0.3474650754183437,,,,,4.0,,,2.5,0.5,Original,,
adult,FCM_Suppressed_0.5,9.0,euclidean,,,1.1562439580156934,0.0053658888915395,0.7665738503746775,2.64853090676393,0.3488262082038271,,,,,5.0,,,2.5,0.5,Original,,
adult,FCM_Suppressed_0.5,9.0,euclidean,,,1.552131583011942,0.025061342405028,0.7868432906105401,2.5678450840710223,0.3763652277707364,,,,,6.0,,,2.5,0.5,Original,,
adult,FCM_Suppressed_0.5,9.0,euclidean,,,1.7572968330059666,0.0465206722017368,0.7896073051881577,2.593792683687255,0.3665274102375034,,,,,7.0,,,2.5,0.5,Original,,
adult,FCM_Suppressed_0.5,9.0,euclidean,,,1.3302337079949211,0.0329105845057633,0.7933745546865403,2.586018441944737,0.3204947726537235,,,,,8.0,,,2.5,0.5,Original,,
adult,FCM_Suppressed_0.5,9.0,euclidean,,,1.4087282080145087,0.0480262877557681,0.7714262315220507,2.4878273066897454,0.3815371835582462,,,,,9.0,,,2.5,0.5,Original,,
adult,FCM_Standard,10.0,euclidean,,,7.930371708003804,0.0907494558969422,0.7995577576675812,2.974712104516572,0.5309586339496777,,,,,0.0,,,1.5,1.0,Original,,
adult,FCM_Standard,10.0,euclidean,,,7.088622291979846,0.0907180819416078,0.799455386757299,2.6862419643842,0.5309403094156223,,,,,1.0,,,1.5,1.0,Original,,
adult,FCM_Standard,10.0,euclidean,,,6.330252791987732,0.0910199141223832,0.7999467671266532,3.4803540141644125,0.531050397167078,,,,,2.0,,,1.5,1.0,Original,,
adult,FCM_Standard,10.0,euclidean,,,8.00803412499954,0.0907338139884025,0.7995168093034684,2.919368129759239,0.5309586339496776,,,,,3.0,,,1.5,1.0,Original,,
adult,FCM_Standard,10.0,euclidean,,,6.73690183297731,0.0899544284946836,0.7905900659268662,3.4901011849828074,0.5527996839749113,,,,,4.0,,,1.5,1.0,Original,,
adult,FCM_Standard,10.0,euclidean,,,5.173384541005362,0.0908136185101605,0.7997010769419761,4.790637067700073,0.5310014217788263,,,,,5.0,,,1.5,1.0,Original,,
adult,FCM_Standard,10.0,euclidean,,,4.745983041997533,0.091022391792108,0.7999467671266532,3.1519515319312856,0.5310381702052136,,,,,6.0,,,1.5,1.0,Original,,
adult,FCM_Standard,10.0,euclidean,,,5.335686832986539,0.0907535451894899,0.7995782318496376,3.1436272088492054,0.530964744623504,,,,,7.0,,,1.5,1.0,Original,,
adult,FCM_Standard,10.0,euclidean,,,4.641709834017092,0.0909256339420408,0.7999058187625404,3.5733313840430405,0.5310381539392991,,,,,8.0,,,1.5,1.0,Original,,
adult,FCM_Standard,10.0,euclidean,,,6.801725583005464,0.090006256906627,0.7905695917448098,3.414517920142669,0.5529583930388174,,,,,9.0,,,1.5,1.0,Original,,
adult,FCM_Suppressed_0.75,10.0,euclidean,,,7.182284000009531,0.0394141103694115,0.8118422669014372,2.6306683383316636,0.3596483498083452,,,,,0.0,,,1.5,0.75,Original,,
adult,FCM_Suppressed_0.75,10.0,euclidean,,,4.840872792003211,0.0274623717431654,0.77945211088817,2.6118306804251437,0.3858700788491779,,,,,1.0,,,1.5,0.75,Original,,
adult,FCM_Suppressed_0.75,10.0,euclidean,,,2.2529723339830525,0.0273230395730921,0.8118013185373244,2.542728027974211,0.3101183324593442,,,,,2.0,,,1.5,0.75,Original,,
adult,FCM_Suppressed_0.75,10.0,euclidean,,,6.056827749998774,0.0500704537243755,0.8119036894476066,2.584521116853132,0.3986231997851471,,,,,3.0,,,1.5,0.75,Original,,
adult,FCM_Suppressed_0.75,10.0,euclidean,,,3.1006592500198167,0.028549216561691,0.7868432906105401,2.5687431232006115,0.3391134656554514,,,,,4.0,,,1.5,0.75,Original,,
adult,FCM_Suppressed_0.75,10.0,euclidean,,,2.423415750003187,0.030850676811354,0.8118217927193808,2.583716565133191,0.3225855390005622,,,,,5.0,,,1.5,0.75,Original,,
adult,FCM_Suppressed_0.75,10.0,euclidean,,,9.520031499996549,0.0240613962036996,0.7607182343065395,2.477070694408182,0.3898739253900864,,,,,6.0,,,1.5,0.75,Original,,
adult,FCM_Suppressed_0.75,10.0,euclidean,,,7.476628417003667,0.0394091223936332,0.8118422669014372,2.6308875480638116,0.3596483498083452,,,,,7.0,,,1.5,0.75,Original,,
adult,FCM_Suppressed_0.75,10.0,euclidean,,,2.5344772079843096,0.0369415116426625,0.7716719217067278,2.6173270747200337,0.3193327004138971,,,,,8.0,,,1.5,0.75,Original,,
adult,FCM_Suppressed_0.75,10.0,euclidean,,,4.1490054999885615,-0.0050860728839272,0.7607182343065395,2.618258727068975,0.3844764946645946,,,,,9.0,,,1.5,0.75,Original,,
adult,FCM_Suppressed_0.5,10.0,euclidean,,,6.439829540991923,0.0173621261191608,0.7607182343065395,2.581206012357359,0.305589848963774,,,,,0.0,,,1.5,0.5,Original,,
adult,FCM_Suppressed_0.5,10.0,euclidean,,,2.471915166010149,0.0429926473880113,0.809282994144384,2.477180316895434,0.3598326227683417,,,,,1.0,,,1.5,0.5,Original,,
adult,FCM_Suppressed_0.5,10.0,euclidean,,,1.889466207998339,0.0015870277954563,0.7607182343065395,2.651421854899854,0.2959659761256903,,,,,2.0,,,1.5,0.5,Original,,
adult,FCM_Suppressed_0.5,10.0,euclidean,,,1.954102499992587,0.0469367834299897,0.8113508865320831,2.5900426911594017,0.3944478631962639,,,,,3.0,,,1.5,0.5,Original,,
adult,FCM_Suppressed_0.5,10.0,euclidean,,,2.1838491249945946,0.0204720519107084,0.786740919700258,2.5320841812483144,0.3157840349995882,,,,,4.0,,,1.5,0.5,Original,,
adult,FCM_Suppressed_0.5,10.0,euclidean,,,1.8680552499718033,0.0261428451295686,0.8119446378117194,2.5620298573185676,0.3246493127324807,,,,,5.0,,,1.5,0.5,Original,,
adult,FCM_Suppressed_0.5,10.0,euclidean,,,2.3601773749978747,0.020216888552043,0.7607182343065395,2.570455533930131,0.3397925429763093,,,,,6.0,,,1.5,0.5,Original,,
adult,FCM_Suppressed_0.5,10.0,euclidean,,,3.572936540993396,0.0201956488335181,0.7607182343065395,2.7446024032089515,0.2831330237194337,,,,,7.0,,,1.5,0.5,Original,,
adult,FCM_Suppressed_0.5,10.0,euclidean,,,1.5507779580075294,0.0397226299107666,0.8000900864010483,2.4972865604573156,0.3298287297006647,,,,,8.0,,,1.5,0.5,Original,,
adult,FCM_Suppressed_0.5,10.0,euclidean,,,1.7800256670161616,0.0267367906788087,0.7754596453871668,2.469232031784048,0.3221602437146271,,,,,9.0,,,1.5,0.5,Original,,
adult,FCM_Standard,10.0,euclidean,,,1.3886618340038694,0.1775186385003891,0.7607182343065395,2.0645203971358095,0.7343950205208227,,,,,0.0,,,2.0,1.0,Original,,
adult,FCM_Standard,10.0,euclidean,,,1.091229834011756,0.1775186385003891,0.7607182343065395,2.0645203971358095,0.7343950205208227,,,,,1.0,,,2.0,1.0,Original,,
adult,FCM_Standard,10.0,euclidean,,,1.1601122499851044,0.1775186385003891,0.7607182343065395,2.0645203971358095,0.7343950205208227,,,,,2.0,,,2.0,1.0,Original,,
adult,FCM_Standard,10.0,euclidean,,,1.0578647079819348,0.1775186385003891,0.7607182343065395,2.0645203971358095,0.7343950205208227,,,,,3.0,,,2.0,1.0,Original,,
adult,FCM_Standard,10.0,euclidean,,,1.288955583004281,0.1775186385003891,0.7607182343065395,2.0645203971358095,0.7343950205208227,,,,,4.0,,,2.0,1.0,Original,,
adult,FCM_Standard,10.0,euclidean,,,1.1350474169885274,0.1775186385003891,0.7607182343065395,2.0645203971358095,0.7343950205208227,,,,,5.0,,,2.0,1.0,Original,,
adult,FCM_Standard,10.0,euclidean,,,1.222641542000929,0.1775186385003891,0.7607182343065395,2.0645203971358095,0.7343950205208227,,,,,6.0,,,2.0,1.0,Original,,
adult,FCM_Standard,10.0,euclidean,,,1.2961064999981318,0.1775186385003891,0.7607182343065395,2.0645203971358095,0.7343950205208227,,,,,7.0,,,2.0,1.0,Original,,
adult,FCM_Standard,10.0,euclidean,,,1.0754587090050336,0.1775186385003891,0.7607182343065395,2.0645203971358095,0.7343950205208227,,,,,8.0,,,2.0,1.0,Original,,
adult,FCM_Standard,10.0,euclidean,,,1.2129966670181602,0.1775186385003891,0.7607182343065395,2.0645203971358095,0.7343950205208227,,,,,9.0,,,2.0,1.0,Original,,
adult,FCM_Suppressed_0.75,10.0,euclidean,,,2.393135959020583,0.0161798122611033,0.7640145776176241,2.6078017741857167,0.3440964444360915,,,,,0.0,,,2.0,0.75,Original,,
adult,FCM_Suppressed_0.75,10.0,euclidean,,,1.2149622080032714,0.0376354564200962,0.77973874943696,2.431783313796186,0.3628208222503526,,,,,1.0,,,2.0,0.75,Original,,
adult,FCM_Suppressed_0.75,10.0,euclidean,,,2.390634000010323,7.544516804996584e-05,0.7607182343065395,2.6021579419757943,0.3418864911819073,,,,,2.0,,,2.0,0.75,Original,,
adult,FCM_Suppressed_0.75,10.0,euclidean,,,2.25835720798932,0.023701400597999,0.7680070431186274,2.688866434566655,0.4092137281971286,,,,,3.0,,,2.0,0.75,Original,,
adult,FCM_Suppressed_0.75,10.0,euclidean,,,1.973570624977583,0.0369385008594081,0.7868432906105401,2.5426099393903123,0.3992604451800317,,,,,4.0,,,2.0,0.75,Original,,
adult,FCM_Suppressed_0.75,10.0,euclidean,,,3.340450999996392,0.0308285876085211,0.8118832152655502,2.7452672500039483,0.3226869839482743,,,,,5.0,,,2.0,0.75,Original,,
adult,FCM_Suppressed_0.75,10.0,euclidean,,,2.489418208017014,0.0152674757382435,0.7607182343065395,2.4258626314389793,0.354608809726051,,,,,6.0,,,2.0,0.75,Original,,
adult,FCM_Suppressed_0.75,10.0,euclidean,,,3.632066666992614,0.029666514065539,0.7913885590270668,2.44892736335641,0.3033175016794484,,,,,7.0,,,2.0,0.75,Original,,
adult,FCM_Suppressed_0.75,10.0,euclidean,,,2.1773454590002075,0.0389594185102155,0.7959952499897629,2.5036793018988415,0.3258615571860088,,,,,8.0,,,2.0,0.75,Original,,
adult,FCM_Suppressed_0.75,10.0,euclidean,,,3.3486202920030337,0.0133236384402883,0.7694811842266901,2.4581081569028465,0.342852932496278,,,,,9.0,,,2.0,0.75,Original,,
adult,FCM_Suppressed_0.5,10.0,euclidean,,,2.23154695800622,0.0306988062678532,0.7965480529052864,2.66935631694248,0.3588682754295924,,,,,0.0,,,2.0,0.5,Original,,
adult,FCM_Suppressed_0.5,10.0,euclidean,,,1.2061046669841744,0.0377108910201334,0.7795135334343393,2.429221433939022,0.3631332742322667,,,,,1.0,,,2.0,0.5,Original,,
adult,FCM_Suppressed_0.5,10.0,euclidean,,,1.770109584002057,-0.0028401629768739,0.7607182343065395,2.4699697780714205,0.3428219424345529,,,,,2.0,,,2.0,0.5,Original,,
adult,FCM_Suppressed_0.5,10.0,euclidean,,,1.228407334012445,0.0332216840606661,0.786740919700258,2.4398568130801737,0.4087965352113343,,,,,3.0,,,2.0,0.5,Original,,
adult,FCM_Suppressed_0.5,10.0,euclidean,,,1.2294608750089535,0.0143814092256426,0.7868637647925966,2.7264139683145125,0.3314244757538921,,,,,4.0,,,2.0,0.5,Original,,
adult,FCM_Suppressed_0.5,10.0,euclidean,,,1.3773303340130951,0.0287912275512368,0.8117398959911551,2.7461059024699472,0.3061938296036147,,,,,5.0,,,2.0,0.5,Original,,
adult,FCM_Suppressed_0.5,10.0,euclidean,,,1.2380558330041822,0.0267529969698194,0.7607182343065395,2.6346055647983713,0.3396364971686541,,,,,6.0,,,2.0,0.5,Original,,
adult,FCM_Suppressed_0.5,10.0,euclidean,,,1.7676587910100352,0.0211504015493137,0.7855534171409853,2.5172229542610354,0.3159529351504319,,,,,7.0,,,2.0,0.5,Original,,
adult,FCM_Suppressed_0.5,10.0,euclidean,,,0.9188779999967664,0.0394656237244967,0.7988002129314934,2.6587533828501897,0.3194609426828006,,,,,8.0,,,2.0,0.5,Original,,
adult,FCM_Suppressed_0.5,10.0,euclidean,,,3.990774583973689,0.0188391576443636,0.7785717210597437,2.7328071807141634,0.2997804368606717,,,,,9.0,,,2.0,0.5,Original,,
adult,FCM_Standard,10.0,euclidean,,,0.9039861669880338,0.1775186385003891,0.7607182343065395,2.0645203971358095,0.7343950205208227,,,,,0.0,,,2.5,1.0,Original,,
adult,FCM_Standard,10.0,euclidean,,,0.8034252079960424,0.177522430635975,0.7607182343065395,1.6584603686258064,0.7343992534640775,,,,,1.0,,,2.5,1.0,Original,,
adult,FCM_Standard,10.0,euclidean,,,0.810141082998598,0.1775186385003891,0.7607182343065395,2.0645203971358095,0.7343950205208227,,,,,2.0,,,2.5,1.0,Original,,
adult,FCM_Standard,10.0,euclidean,,,0.7525662079860922,0.1775186385003891,0.7607182343065395,2.0645203971358095,0.7343950205208227,,,,,3.0,,,2.5,1.0,Original,,
adult,FCM_Standard,10.0,euclidean,,,0.8859658750006929,0.1775186385003891,0.7607182343065395,2.0645203971358095,0.7343950205208227,,,,,4.0,,,2.5,1.0,Original,,
adult,FCM_Standard,10.0,euclidean,,,0.8045659160125069,0.1775186385003891,0.7607182343065395,2.0645203971358095,0.7343950205208227,,,,,5.0,,,2.5,1.0,Original,,
adult,FCM_Standard,10.0,euclidean,,,0.8101766670006327,0.1775186385003891,0.7607182343065395,2.0645203971358095,0.7343950205208227,,,,,6.0,,,2.5,1.0,Original,,
adult,FCM_Standard,10.0,euclidean,,,0.799676708993502,0.1775186385003891,0.7607182343065395,2.0645203971358095,0.7343950205208227,,,,,7.0,,,2.5,1.0,Original,,
adult,FCM_Standard,10.0,euclidean,,,0.7998120830161497,0.1775186385003891,0.7607182343065395,2.0645203971358095,0.7343950205208227,,,,,8.0,,,2.5,1.0,Original,,
adult,FCM_Standard,10.0,euclidean,,,0.8044102499843575,0.1775186385003891,0.7607182343065395,2.0645203971358095,0.7343950205208227,,,,,9.0,,,2.5,1.0,Original,,
adult,FCM_Suppressed_0.75,10.0,euclidean,,,2.755159749998711,0.0155821126164346,0.7680070431186274,2.6522147409228465,0.4194093073554198,,,,,0.0,,,2.5,0.75,Original,,
adult,FCM_Suppressed_0.75,10.0,euclidean,,,1.371736500004772,0.03063666516017,0.7795749559805086,2.513426081599105,0.3606724063885373,,,,,1.0,,,2.5,0.75,Original,,
adult,FCM_Suppressed_0.75,10.0,euclidean,,,1.6948100419831462,-0.0044787007545626,0.7607182343065395,2.5100356964037296,0.3426654858969294,,,,,2.0,,,2.5,0.75,Original,,
adult,FCM_Suppressed_0.75,10.0,euclidean,,,1.7182378750003409,0.0333201879786806,0.787170877523443,2.442464242340221,0.408707387126956,,,,,3.0,,,2.5,0.75,Original,,
adult,FCM_Suppressed_0.75,10.0,euclidean,,,1.3816985829907935,0.0177853860209983,0.7868432906105401,2.5625049266668887,0.3381445796335224,,,,,4.0,,,2.5,0.75,Original,,
adult,FCM_Suppressed_0.75,10.0,euclidean,,,3.661365500011016,0.0082507822434243,0.7607182343065395,2.790174043159674,0.3354808915627097,,,,,5.0,,,2.5,0.75,Original,,
adult,FCM_Suppressed_0.75,10.0,euclidean,,,1.5314868330024185,0.0291256546451147,0.7607182343065395,2.668105957249657,0.3397805210070171,,,,,6.0,,,2.5,0.75,Original,,
adult,FCM_Suppressed_0.75,10.0,euclidean,,,1.647640584007604,0.0220009451563738,0.7869047131567094,2.506364192688407,0.3155760315893582,,,,,7.0,,,2.5,0.75,Original,,
adult,FCM_Suppressed_0.75,10.0,euclidean,,,3.0763562500069384,0.0241843516367202,0.7607182343065395,2.542022966963703,0.336591040161472,,,,,8.0,,,2.5,0.75,Original,,
adult,FCM_Suppressed_0.75,10.0,euclidean,,,2.2841024170047604,0.0081740288641818,0.7688669587649973,2.525914290037748,0.3204730057057999,,,,,9.0,,,2.5,0.75,Original,,
adult,FCM_Suppressed_0.5,10.0,euclidean,,,1.5379959170240909,-0.0005395551702582,0.7668604889234675,2.5310011954373586,0.3281321300395276,,,,,0.0,,,2.5,0.5,Original,,
adult,FCM_Suppressed_0.5,10.0,euclidean,,,1.3850485000002664,0.0306153467723582,0.7795340076163957,2.5152524976981874,0.3611870945031451,,,,,1.0,,,2.5,0.5,Original,,
adult,FCM_Suppressed_0.5,10.0,euclidean,,,1.7898079580045303,-0.0044730171689912,0.7607182343065395,2.507246309402309,0.3430094012782911,,,,,2.0,,,2.5,0.5,Original,,
adult,FCM_Suppressed_0.5,10.0,euclidean,,,1.88215899997158,0.0265554021166986,0.786740919700258,2.609149863375704,0.4089579468051458,,,,,3.0,,,2.5,0.5,Original,,
adult,FCM_Suppressed_0.5,10.0,euclidean,,,1.384058166993782,0.0144436646740889,0.7868637647925966,2.724247924236112,0.3314398657491745,,,,,4.0,,,2.5,0.5,Original,,
adult,FCM_Suppressed_0.5,10.0,euclidean,,,2.2130996249907184,0.0242784742509633,0.7863928586052987,2.590644104871621,0.3539748693193464,,,,,5.0,,,2.5,0.5,Original,,
adult,FCM_Suppressed_0.5,10.0,euclidean,,,1.1497567920014262,0.0283951441454566,0.7607182343065395,2.708712189171499,0.3396559460962084,,,,,6.0,,,2.5,0.5,Original,,
adult,FCM_Suppressed_0.5,10.0,euclidean,,,3.4126622909971047,0.0155071675823532,0.7865361778796937,2.5021543394638677,0.3160103956405637,,,,,7.0,,,2.5,0.5,Original,,
adult,FCM_Suppressed_0.5,10.0,euclidean,,,2.062151582998922,0.0350127337683433,0.7868023422464272,2.3697357255566693,0.315033860165484,,,,,8.0,,,2.5,0.5,Original,,
adult,FCM_Suppressed_0.5,10.0,euclidean,,,1.8852244160079863,0.0089457125109256,0.7687645878547152,2.4616217156999687,0.3331633299408792,,,,,9.0,,,2.5,0.5,Original,,
mushroom,KMeans_Standard,2.0,euclidean,,,0.275164833990857,0.0833097337412137,0.3874938453963564,2.002107041793712,0.4322054456422087,,,,,0.0,71904.50782823094,,,,Original,,
mushroom,KMeans_Standard,2.0,euclidean,,,0.0244602920138277,0.0833097337412137,0.3874938453963564,2.002107041793712,0.4322054456422087,,,,,1.0,71904.50782823094,,,,Original,,
mushroom,KMeans_Standard,2.0,euclidean,,,0.0160536250041332,0.0833097337412137,0.3874938453963564,2.002107041793712,0.4322054456422087,,,,,2.0,71904.50782823094,,,,Original,,
mushroom,KMeans_Standard,2.0,euclidean,,,0.027883250004379,0.0833097337412137,0.3874938453963564,2.002107041793712,0.4322054456422087,,,,,3.0,71904.50782823094,,,,Original,,
mushroom,KMeans_Standard,2.0,euclidean,,,0.0264204169798176,0.0867055825957675,0.3874938453963564,1.753691508701524,0.4512576142952539,,,,,4.0,75412.8332780984,,,,Original,,
mushroom,KMeans_Standard,2.0,euclidean,,,0.0197890839772298,0.0833097337412137,0.3874938453963564,2.002107041793712,0.4322054456422087,,,,,5.0,71904.50782823094,,,,Original,,
mushroom,KMeans_Standard,2.0,euclidean,,,0.0187588749977294,0.0833097337412137,0.3874938453963564,2.002107041793712,0.4322054456422087,,,,,6.0,71904.50782823094,,,,Original,,
mushroom,KMeans_Standard,2.0,euclidean,,,0.036474458000157,0.0026779936393702,0.3874938453963564,1.535796200162925,0.3930722859442648,,,,,7.0,75743.12829525484,,,,Original,,
mushroom,KMeans_Standard,2.0,euclidean,,,0.0438289580051787,0.0833097337412137,0.3874938453963564,2.002107041793712,0.4322054456422087,,,,,8.0,71904.50782823094,,,,Original,,
mushroom,KMeans_Standard,2.0,euclidean,,,0.0192434170166961,0.0833097337412137,0.3874938453963564,2.002107041793712,0.4322054456422087,,,,,9.0,71904.50782823094,,,,Original,,
mushroom,KMeans_Standard,2.0,manhattan,,,0.040560416993685,0.0868829887121775,0.3874938453963564,2.0106043674103606,0.4346686363374465,,,,,0.0,143875.17178581795,,,,Original,,
mushroom,KMeans_Standard,2.0,manhattan,,,0.0389775419898796,0.0868829887121775,0.3874938453963564,2.0106043674103606,0.4346686363374465,,,,,1.0,143875.17178581795,,,,Original,,
mushroom,KMeans_Standard,2.0,manhattan,,,0.028412624989869,0.0864516382827688,0.3874938453963564,2.0094698237035766,0.4343790378220486,,,,,2.0,143863.08354587806,,,,Original,,
mushroom,KMeans_Standard,2.0,manhattan,,,0.0454541660146787,0.0864516382827688,0.3874938453963564,2.0094698237035766,0.4343790378220486,,,,,3.0,143863.08354587806,,,,Original,,
mushroom,KMeans_Standard,2.0,manhattan,,,0.0502701669756788,0.0868829887121775,0.3874938453963564,2.0106043674103606,0.4346686363374465,,,,,4.0,143875.17178581795,,,,Original,,
mushroom,KMeans_Standard,2.0,manhattan,,,0.0318302499945275,0.0868829887121775,0.3874938453963564,2.0106043674103606,0.4346686363374465,,,,,5.0,143875.17178581795,,,,Original,,
mushroom,KMeans_Standard,2.0,manhattan,,,0.0370490830100607,0.0868829887121775,0.3874938453963564,2.0106043674103606,0.4346686363374465,,,,,6.0,143875.17178581795,,,,Original,,
mushroom,KMeans_Standard,2.0,manhattan,,,0.0477174999832641,0.0864516382827688,0.3874938453963564,2.0094698237035766,0.4343790378220486,,,,,7.0,143863.08354587806,,,,Original,,
mushroom,KMeans_Standard,2.0,manhattan,,,0.0558505409862846,0.0864516382827688,0.3874938453963564,2.0094698237035766,0.4343790378220486,,,,,8.0,143863.08354587806,,,,Original,,
mushroom,KMeans_Standard,2.0,manhattan,,,0.0231298330181743,0.0864516382827688,0.3874938453963564,2.0094698237035766,0.4343790378220486,,,,,9.0,143875.42623012458,,,,Original,,
mushroom,KMeans_Standard,3.0,euclidean,,,0.0669712500239256,0.1891992272902988,0.517232890201871,2.445509347415694,0.5188592294506073,,,,,0.0,68011.46522934959,,,,Original,,
mushroom,KMeans_Standard,3.0,euclidean,,,0.0418970419850666,0.0976768742444354,0.3874938453963564,1.5173351281896366,0.4366070950547582,,,,,1.0,61550.20659937108,,,,Original,,
mushroom,KMeans_Standard,3.0,euclidean,,,0.0479800419998355,0.2305735800006873,0.5563761693746923,2.281586596955454,0.552756968334348,,,,,2.0,65784.58637792361,,,,Original,,
mushroom,KMeans_Standard,3.0,euclidean,,,0.0700748329982161,0.1440448548005856,0.5115706548498277,2.1095408751724456,0.5105129469196531,,,,,3.0,68929.16122276551,,,,Original,,
mushroom,KMeans_Standard,3.0,euclidean,,,0.0555553750018589,0.1193835373611018,0.431560807483998,2.48272118999696,0.4335787600125338,,,,,4.0,67212.84600257165,,,,Original,,
mushroom,KMeans_Standard,3.0,euclidean,,,0.0241019579989369,0.0976768742444354,0.3874938453963564,1.5173351281896366,0.4366070950547582,,,,,5.0,61550.20659937108,,,,Original,,
mushroom,KMeans_Standard,3.0,euclidean,,,0.0602276670106221,0.1483533415859497,0.517479074347612,2.009859431415675,0.5111829570554227,,,,,6.0,65788.81518161262,,,,Original,,
mushroom,KMeans_Standard,3.0,euclidean,,,0.0241163749888073,0.0976768742444354,0.3874938453963564,1.5173351281896366,0.4366070950547582,,,,,7.0,61550.20659937107,,,,Original,,
mushroom,KMeans_Standard,3.0,euclidean,,,0.0699889159877784,0.1480119352273321,0.4263909404234367,2.4193204263490635,0.4522940113130305,,,,,8.0,68485.79909286581,,,,Original,,
